id,pred
2013_1125_1276,0.9022549617735157
2013_1125_1277,0.33871810404911107
2013_1125_1278,0.39565749453317794
2013_1125_1279,0.5445815658562854
2013_1125_1281,0.7229441902873762
2013_1125_1285,0.6385922697783685
2013_1125_1292,0.757334491970189
2013_1125_1299,0.3342056013740051
2013_1125_1301,0.43507302853279317
2013_1125_1307,0.35330711576710266
2013_1125_1308,0.2560523641901509
2013_1125_1314,0.3971534418550617
2013_1125_1322,0.27667715343523025
2013_1125_1323,0.4657316726480108
2013_1125_1326,0.68283957495377
2013_1125_1328,0.5406729469146343
2013_1125_1329,0.5489158060967173
2013_1125_1332,0.47884569188473586
2013_1125_1334,0.5905688899981836
2013_1125_1338,0.4816113796730684
2013_1125_1355,0.570992931198908
2013_1125_1361,0.5598437896312485
2013_1125_1380,0.3712503538243246
2013_1125_1387,0.574673951641299
2013_1125_1388,0.6158106267720537
2013_1125_1393,0.3562422101170497
2013_1125_1396,0.6041149267084287
2013_1125_1417,0.2819137912606288
2013_1125_1424,0.47712292434291437
2013_1125_1433,0.6648422132574487
2013_1125_1434,0.35294595033586035
2013_1125_1437,0.5575501052332572
2013_1125_1443,0.340679661568992
2013_1125_1455,0.41787074665216295
2013_1125_1458,0.8423682558603848
2013_1129_1137,0.22252507493568321
2013_1129_1139,0.5119327094621036
2013_1129_1143,0.21610535840216333
2013_1129_1153,0.45740720418085273
2013_1129_1160,0.2619293511136352
2013_1129_1161,0.22837652768414166
2013_1129_1166,0.41665018906033524
2013_1129_1172,0.3570460820357899
2013_1129_1181,0.5206974853194387
2013_1129_1195,0.21563513265627113
2013_1129_1196,0.5867275003857995
2013_1129_1207,0.3396808093656992
2013_1129_1211,0.48854207349125517
2013_1129_1217,0.27986817889189913
2013_1129_1228,0.4077018666005218
2013_1129_1231,0.46974391410650057
2013_1129_1233,0.6148003133095921
2013_1129_1235,0.4002528327569766
2013_1129_1241,0.23814400496435836
2013_1129_1242,0.43676441644097025
2013_1129_1243,0.2538861987393692
2013_1129_1247,0.25536823124401764
2013_1129_1251,0.135996585825488
2013_1129_1254,0.13412385389277126
2013_1129_1257,0.34259665016502255
2013_1129_1266,0.4955016919129333
2013_1129_1272,0.3963128253163078
2013_1129_1274,0.5125160829156781
2013_1129_1276,0.6633523544297547
2013_1129_1277,0.5599753280000951
2013_1129_1278,0.37223070787200946
2013_1129_1279,0.33777243367862464
2013_1129_1281,0.30644486347605054
2013_1129_1285,0.5291427205152902
2013_1129_1292,0.5449869309828622
2013_1129_1299,0.27767381276641273
2013_1129_1301,0.37510983898600553
2013_1129_1307,0.3146606185499924
2013_1129_1308,0.43453565102246633
2013_1129_1314,0.4038123265990054
2013_1129_1322,0.27543039450003803
2013_1129_1323,0.5383513638360373
2013_1129_1326,0.4511026368472679
2013_1129_1328,0.3024620504245503
2013_1129_1329,0.1897176683980677
2013_1129_1332,0.28047908234990127
2013_1129_1334,0.2929180703027565
2013_1129_1338,0.5025962274117597
2013_1129_1355,0.276104458312671
2013_1129_1361,0.3592560053083883
2013_1129_1380,0.3157327212629864
2013_1129_1387,0.3970542209099125
2013_1129_1388,0.5357956021166623
2013_1129_1393,0.4422198848900638
2013_1129_1396,0.40222342047380855
2013_1129_1417,0.448310260957631
2013_1129_1424,0.3737238090248712
2013_1129_1433,0.6800964305318526
2013_1129_1434,0.17837358554964833
2013_1129_1437,0.42907491799054664
2013_1129_1443,0.23857680217049224
2013_1129_1455,0.42002528483825574
2013_1129_1458,0.42277608961690016
2013_1137_1139,0.740814269549357
2013_1137_1143,0.6229993379275294
2013_1137_1153,0.48086418340384357
2013_1137_1160,0.5298685237323381
2013_1137_1161,0.5414130295977624
2013_1137_1166,0.5978252757135647
2013_1137_1172,0.5813293313212533
2013_1137_1181,0.4949332149527381
2013_1137_1195,0.3685903695761082
2013_1137_1196,0.357404368326722
2013_1137_1207,0.4012693388233278
2013_1137_1211,0.6894279971540016
2013_1137_1217,0.44213549516908557
2013_1137_1228,0.6804538639757394
2013_1137_1231,0.5985979693000021
2013_1137_1233,0.5986029045389367
2013_1137_1235,0.5791092803613828
2013_1137_1241,0.7239723066247298
2013_1137_1242,0.6414632803064962
2013_1137_1243,0.4541677269490175
2013_1137_1247,0.6066078961901816
2013_1137_1251,0.5347742458331827
2013_1137_1254,0.6171086286012354
2013_1137_1257,0.3991410039842376
2013_1137_1266,0.5216015651211467
2013_1137_1272,0.3368645442959131
2013_1137_1274,0.7750132822822899
2013_1137_1276,0.78595634202221
2013_1137_1277,0.602126664952133
2013_1137_1278,0.2954579953214068
2013_1137_1279,0.5032377748346555
2013_1137_1281,0.5434344261578159
2013_1137_1285,0.8023326946018399
2013_1137_1292,0.41891829784294754
2013_1137_1299,0.44018422084105996
2013_1137_1301,0.5593648999413741
2013_1137_1307,0.53634068389941
2013_1137_1308,0.49618584453402864
2013_1137_1314,0.5615958855826768
2013_1137_1322,0.3614048913644492
2013_1137_1323,0.5849722480177713
2013_1137_1326,0.438621092367345
2013_1137_1328,0.5446975582919823
2013_1137_1329,0.48665350785587214
2013_1137_1332,0.6247045921871892
2013_1137_1334,0.7808536346808688
2013_1137_1338,0.6560511333542646
2013_1137_1355,0.6421913193787739
2013_1137_1361,0.559465087774453
2013_1137_1380,0.5033103883490392
2013_1137_1387,0.6663686266487574
2013_1137_1388,0.663108888972919
2013_1137_1393,0.2955582601550287
2013_1137_1396,0.6174950552530276
2013_1137_1417,0.440698315973558
2013_1137_1424,0.3584380706421791
2013_1137_1433,0.6575653799404582
2013_1137_1434,0.4800434273184905
2013_1137_1437,0.6403105337099484
2013_1137_1443,0.5698304826573332
2013_1137_1455,0.563620449819897
2013_1137_1458,0.7974338046929335
2013_1139_1143,0.24201003366484342
2013_1139_1153,0.44218018918214513
2013_1139_1160,0.39802012908072615
2013_1139_1161,0.40300586916607434
2013_1139_1166,0.2376771212785038
2013_1139_1172,0.19879890460793373
2013_1139_1181,0.35737909601164375
2013_1139_1195,0.38664044005332104
2013_1139_1196,0.4879245126560419
2013_1139_1207,0.4356616597955814
2013_1139_1211,0.40067840671462696
2013_1139_1217,0.36015797149012085
2013_1139_1228,0.4684071396890854
2013_1139_1231,0.33313557813750616
2013_1139_1233,0.28288786513765024
2013_1139_1235,0.3406322951830285
2013_1139_1241,0.3954005743140974
2013_1139_1242,0.31888437474883713
2013_1139_1243,0.35028201057510905
2013_1139_1247,0.43706808059666286
2013_1139_1251,0.49352478827024504
2013_1139_1254,0.4132172055526428
2013_1139_1257,0.3148756917358614
2013_1139_1266,0.432468107334481
2013_1139_1272,0.5156609269556816
2013_1139_1274,0.44307962046872534
2013_1139_1276,0.8022913014516251
2013_1139_1277,0.4640356932569386
2013_1139_1278,0.35510436735440826
2013_1139_1279,0.4991182334302403
2013_1139_1281,0.33863488116694884
2013_1139_1285,0.5069301257277892
2013_1139_1292,0.5235293135178717
2013_1139_1299,0.2150868606264425
2013_1139_1301,0.4990316875379701
2013_1139_1307,0.21777803079196706
2013_1139_1308,0.504806089886105
2013_1139_1314,0.45680114055735127
2013_1139_1322,0.3959761484324371
2013_1139_1323,0.4412578676429039
2013_1139_1326,0.481405695660634
2013_1139_1328,0.3378343219213685
2013_1139_1329,0.3366307681316567
2013_1139_1332,0.37688435482361493
2013_1139_1334,0.41506132235695287
2013_1139_1338,0.48335323113974726
2013_1139_1355,0.40574810112106885
2013_1139_1361,0.4193187640796867
2013_1139_1380,0.07823782153425242
2013_1139_1387,0.256137357777035
2013_1139_1388,0.31054372060604246
2013_1139_1393,0.46209302042025635
2013_1139_1396,0.2995506947032556
2013_1139_1417,0.5293696761040002
2013_1139_1424,0.44395778906371014
2013_1139_1433,0.5652815486233767
2013_1139_1434,0.36314809763246336
2013_1139_1437,0.353094167809432
2013_1139_1443,0.2708458249238021
2013_1139_1455,0.40027752431387786
2013_1139_1458,0.6571517934292238
2013_1143_1153,0.4174301684668188
2013_1143_1160,0.2753701643265831
2013_1143_1161,0.377006892727667
2013_1143_1166,0.4832478140165873
2013_1143_1172,0.49194120746625614
2013_1143_1181,0.542393046333357
2013_1143_1195,0.27444456699218805
2013_1143_1196,0.42055902321108085
2013_1143_1207,0.3956146490066481
2013_1143_1211,0.6074304721918474
2013_1143_1217,0.36049005146296104
2013_1143_1228,0.5175954841249213
2013_1143_1231,0.4597944557870267
2013_1143_1233,0.5608431762291033
2013_1143_1235,0.4992240980527057
2013_1143_1241,0.6042630470358551
2013_1143_1242,0.46371692369864154
2013_1143_1243,0.3535019513444929
2013_1143_1247,0.4202944990831669
2013_1143_1251,0.44228171692233853
2013_1143_1254,0.2794188728148904
2013_1143_1257,0.413125431036836
2013_1143_1266,0.42503083776045875
2013_1143_1272,0.31457710375046766
2013_1143_1274,0.68085705159876
2013_1143_1276,0.7837584665063773
2013_1143_1277,0.3568457495804585
2013_1143_1278,0.18397926767442296
2013_1143_1279,0.4019174423620383
2013_1143_1281,0.482069183782821
2013_1143_1285,0.6033292297256334
2013_1143_1292,0.5692281877379383
2013_1143_1299,0.3639990716176007
2013_1143_1301,0.44282728392059184
2013_1143_1307,0.2805162294989601
2013_1143_1308,0.28986451613545744
2013_1143_1314,0.42462586989003803
2013_1143_1322,0.2615104279433104
2013_1143_1323,0.5733642681200769
2013_1143_1326,0.6658192639452328
2013_1143_1328,0.37368134439755935
2013_1143_1329,0.37717983198409943
2013_1143_1332,0.4528399427240592
2013_1143_1334,0.5368454063714615
2013_1143_1338,0.5200720580657244
2013_1143_1355,0.617241152925074
2013_1143_1361,0.5589826096579488
2013_1143_1380,0.3480027009631165
2013_1143_1387,0.5403767669862238
2013_1143_1388,0.7063656944952476
2013_1143_1393,0.3741019467826669
2013_1143_1396,0.49935707542349195
2013_1143_1417,0.641817806574646
2013_1143_1424,0.37722024079580335
2013_1143_1433,0.6794625974362762
2013_1143_1434,0.33978404465004997
2013_1143_1437,0.5155921466178692
2013_1143_1443,0.35105968984096525
2013_1143_1455,0.5220639696263171
2013_1143_1458,0.6856505170520983
2013_1153_1160,0.5014202447572887
2013_1153_1161,0.5013942448913796
2013_1153_1166,0.5631061725294457
2013_1153_1172,0.5633432805239427
2013_1153_1181,0.767777546508186
2013_1153_1195,0.27686246925536856
2013_1153_1196,0.5799769317701603
2013_1153_1207,0.5444723066950121
2013_1153_1211,0.5434882651750718
2013_1153_1217,0.30168949898655273
2013_1153_1228,0.6381616258794132
2013_1153_1231,0.4780178462471132
2013_1153_1233,0.6191610962676675
2013_1153_1235,0.4831625203796225
2013_1153_1241,0.47960069858396503
2013_1153_1242,0.4817081558336448
2013_1153_1243,0.7425790638922095
2013_1153_1247,0.5190886478016138
2013_1153_1251,0.477776220239179
2013_1153_1254,0.37680814036693483
2013_1153_1257,0.7604018150197404
2013_1153_1266,0.3831070659173293
2013_1153_1272,0.3948407241438075
2013_1153_1274,0.5858638930088962
2013_1153_1276,0.6034290819066608
2013_1153_1277,0.4672064154590801
2013_1153_1278,0.4748009864307883
2013_1153_1279,0.5250217803407887
2013_1153_1281,0.4471972540989208
2013_1153_1285,0.46005335628205646
2013_1153_1292,0.695506464160986
2013_1153_1299,0.13925553611779584
2013_1153_1301,0.5453314511694737
2013_1153_1307,0.50213207590687
2013_1153_1308,0.45719714749564555
2013_1153_1314,0.3588095451558073
2013_1153_1322,0.47906920213893406
2013_1153_1323,0.5424788658224382
2013_1153_1326,0.5444171460201747
2013_1153_1328,0.503688385706131
2013_1153_1329,0.30275886397868035
2013_1153_1332,0.48069318683204804
2013_1153_1334,0.49776987140470974
2013_1153_1338,0.6659310100142332
2013_1153_1355,0.5669545014393901
2013_1153_1361,0.450709791166284
2013_1153_1380,0.34070532282374244
2013_1153_1387,0.382257696697342
2013_1153_1388,0.6235667384995974
2013_1153_1393,0.46472705443092444
2013_1153_1396,0.5970504852040662
2013_1153_1417,0.37214765293582175
2013_1153_1424,0.48214068794267234
2013_1153_1433,0.8404646947591958
2013_1153_1434,0.48253296657698047
2013_1153_1437,0.5434122280938007
2013_1153_1443,0.4608095261138457
2013_1153_1455,0.6246097575361951
2013_1153_1458,0.7970555807937891
2013_1160_1161,0.6132660582440789
2013_1160_1166,0.7852741708040111
2013_1160_1172,0.5232282230509778
2013_1160_1181,0.6005975044658033
2013_1160_1195,0.4784744012651058
2013_1160_1196,0.5531010218040232
2013_1160_1207,0.6210048955014885
2013_1160_1211,0.6768250489388422
2013_1160_1217,0.551495856798146
2013_1160_1228,0.5001562512156671
2013_1160_1231,0.5927796078497353
2013_1160_1233,0.7836183403770065
2013_1160_1235,0.6217155957490973
2013_1160_1241,0.49294959724244347
2013_1160_1242,0.5933185474132131
2013_1160_1243,0.48006404809911946
2013_1160_1247,0.7875477730397823
2013_1160_1251,0.39970254534456445
2013_1160_1254,0.3870573282360978
2013_1160_1257,0.6204934046633691
2013_1160_1266,0.7808328924998618
2013_1160_1272,0.3163487299771304
2013_1160_1274,0.6209961595145771
2013_1160_1276,0.8459327758593875
2013_1160_1277,0.5568873130966584
2013_1160_1278,0.43898856890867144
2013_1160_1279,0.4206036640009582
2013_1160_1281,0.5716531885317205
2013_1160_1285,0.6157749541769526
2013_1160_1292,0.7237836170138128
2013_1160_1299,0.34352555386295636
2013_1160_1301,0.5602646841373601
2013_1160_1307,0.5281173398871798
2013_1160_1308,0.4630891147711799
2013_1160_1314,0.582002296896835
2013_1160_1322,0.4967669824486036
2013_1160_1323,0.6630125118740116
2013_1160_1326,0.5288385563890394
2013_1160_1328,0.5180596782088122
2013_1160_1329,0.531274694475124
2013_1160_1332,0.790080572896006
2013_1160_1334,0.49116396789582045
2013_1160_1338,0.7839758573601199
2013_1160_1355,0.5573686665081073
2013_1160_1361,0.44193847515509144
2013_1160_1380,0.376486095248051
2013_1160_1387,0.35455156397811216
2013_1160_1388,0.7897611465030026
2013_1160_1393,0.5152521762715672
2013_1160_1396,0.7650601691768202
2013_1160_1417,0.7771232226707964
2013_1160_1424,0.5844330745638145
2013_1160_1433,0.6978771591213363
2013_1160_1434,0.5197856553209242
2013_1160_1437,0.6367516903317091
2013_1160_1443,0.2979891071243935
2013_1160_1455,0.5981188278486012
2013_1160_1458,0.6309230757378266
2013_1161_1166,0.400871409191301
2013_1161_1172,0.4710812555507752
2013_1161_1181,0.4086151507871847
2013_1161_1195,0.34425807193767666
2013_1161_1196,0.7194393361897709
2013_1161_1207,0.4409055312165549
2013_1161_1211,0.6613236098046441
2013_1161_1217,0.4829901723253059
2013_1161_1228,0.5183415696747029
2013_1161_1231,0.5105277798531556
2013_1161_1233,0.6586062328919673
2013_1161_1235,0.4402419287771753
2013_1161_1241,0.40509918916962484
2013_1161_1242,0.48352747619816094
2013_1161_1243,0.626986448405763
2013_1161_1247,0.5256174065627612
2013_1161_1251,0.5035505069716368
2013_1161_1254,0.3984069834578432
2013_1161_1257,0.39689048922106435
2013_1161_1266,0.6594200768584529
2013_1161_1272,0.25700514964351207
2013_1161_1274,0.5763017346660919
2013_1161_1276,0.8067584786516032
2013_1161_1277,0.5965136201660168
2013_1161_1278,0.24127397290389888
2013_1161_1279,0.3224326122843816
2013_1161_1281,0.4009787171318579
2013_1161_1285,0.5990903098812794
2013_1161_1292,0.5750639533842209
2013_1161_1299,0.27673275570914874
2013_1161_1301,0.3898803541349522
2013_1161_1307,0.4573377307996806
2013_1161_1308,0.5431012913130607
2013_1161_1314,0.6173170633256382
2013_1161_1322,0.4568097450542926
2013_1161_1323,0.5967054321079984
2013_1161_1326,0.381148043796544
2013_1161_1328,0.33474523740544543
2013_1161_1329,0.24231401176190157
2013_1161_1332,0.5812636880013915
2013_1161_1334,0.6850392216616136
2013_1161_1338,0.6862941987063157
2013_1161_1355,0.37689180592910865
2013_1161_1361,0.35754150724985234
2013_1161_1380,0.3319492379453887
2013_1161_1387,0.4008704203464414
2013_1161_1388,0.660683338213
2013_1161_1393,0.3933433506977324
2013_1161_1396,0.6261760352831081
2013_1161_1417,0.6026410360415411
2013_1161_1424,0.3595206116812763
2013_1161_1433,0.6562385446825496
2013_1161_1434,0.47821073322136287
2013_1161_1437,0.5449716669978534
2013_1161_1443,0.5035931894953158
2013_1161_1455,0.4292991069824403
2013_1161_1458,0.6247851731018037
2013_1166_1172,0.2781199717847527
2013_1166_1181,0.5280713098332677
2013_1166_1195,0.29308276760158297
2013_1166_1196,0.5746797293031249
2013_1166_1207,0.3600165037288346
2013_1166_1211,0.5265865603168438
2013_1166_1217,0.13610241817024304
2013_1166_1228,0.5137983192547172
2013_1166_1231,0.36287337725048213
2013_1166_1233,0.49594423419740724
2013_1166_1235,0.43332571094338285
2013_1166_1241,0.5768681524055124
2013_1166_1242,0.3640252566775723
2013_1166_1243,0.33326908659301796
2013_1166_1247,0.4180367401949747
2013_1166_1251,0.4026383419188716
2013_1166_1254,0.23904434836545252
2013_1166_1257,0.3778018007227096
2013_1166_1266,0.4137305041200789
2013_1166_1272,0.27535662211425493
2013_1166_1274,0.6539656698242333
2013_1166_1276,0.6820858105605245
2013_1166_1277,0.4398726260596246
2013_1166_1278,0.31600715748366687
2013_1166_1279,0.4214516575404057
2013_1166_1281,0.3287054966806702
2013_1166_1285,0.39640707557334953
2013_1166_1292,0.39719017504717363
2013_1166_1299,0.30359284444227685
2013_1166_1301,0.37368178127443435
2013_1166_1307,0.19632721115074195
2013_1166_1308,0.15835787876585122
2013_1166_1314,0.3804005588619039
2013_1166_1322,0.16085332810040087
2013_1166_1323,0.46631024632408047
2013_1166_1326,0.5258070175020444
2013_1166_1328,0.20447569895696788
2013_1166_1329,0.21737667308089137
2013_1166_1332,0.4128713285324871
2013_1166_1334,0.5175476888836805
2013_1166_1338,0.4192780820696894
2013_1166_1355,0.4232737510786048
2013_1166_1361,0.45607263199419273
2013_1166_1380,0.36025333123889236
2013_1166_1387,0.47985459481504594
2013_1166_1388,0.5214717909240982
2013_1166_1393,0.415798157707668
2013_1166_1396,0.45819502713394383
2013_1166_1417,0.4090830299006994
2013_1166_1424,0.31626888891349975
2013_1166_1433,0.5552485159195116
2013_1166_1434,0.36899620207976513
2013_1166_1437,0.3027387738857675
2013_1166_1443,0.31928881945164517
2013_1166_1455,0.3751430985286076
2013_1166_1458,0.5344575373777773
2013_1172_1181,0.6189256767777851
2013_1172_1195,0.3701165008648298
2013_1172_1196,0.4281332600415859
2013_1172_1207,0.4094589435584504
2013_1172_1211,0.6497778074856428
2013_1172_1217,0.2992712363614773
2013_1172_1228,0.3969218329403212
2013_1172_1231,0.38272156497406096
2013_1172_1233,0.6010048981399755
2013_1172_1235,0.5407327441739483
2013_1172_1241,0.5339910941446755
2013_1172_1242,0.4144199514753189
2013_1172_1243,0.4355262062034103
2013_1172_1247,0.36422015559449483
2013_1172_1251,0.24401138254995833
2013_1172_1254,0.3566462359786648
2013_1172_1257,0.4224439496885186
2013_1172_1266,0.4975248065053653
2013_1172_1272,0.3387272763860855
2013_1172_1274,0.6714478572260851
2013_1172_1276,0.6753853106507525
2013_1172_1277,0.5855082595151957
2013_1172_1278,0.29833783740224945
2013_1172_1279,0.49588446274213493
2013_1172_1281,0.44011557426381276
2013_1172_1285,0.3522304593824743
2013_1172_1292,0.5564695396405086
2013_1172_1299,0.2821689717031238
2013_1172_1301,0.47937816797542204
2013_1172_1307,0.38292677720524737
2013_1172_1308,0.2427011138688761
2013_1172_1314,0.47732190317941864
2013_1172_1322,0.25544690924007474
2013_1172_1323,0.5691234194259248
2013_1172_1326,0.5057362088888454
2013_1172_1328,0.3734444180430859
2013_1172_1329,0.21499881668185358
2013_1172_1332,0.38238321101308365
2013_1172_1334,0.3347660041393728
2013_1172_1338,0.6039701353846029
2013_1172_1355,0.5209664688207871
2013_1172_1361,0.46423692327577953
